10	1	2	3	4	5	6	8	9	10	11
0.26407	0.26831	0.26936	0.279	0.28271	0.28277	0.2828	0.2828
0.00421	0.00293	0.00263	0.00045	0	0	0	0
0.03716	0.02958	0.02768	0.00943	0.00033	0.00011	0	0
0.01549	0.01244	0.01161	0.00286	0.00001	0	0	0
1	1.7401	2	10	68.05	100	400	1000
3281.53	2972.24	2912.08	2189.88	1528.84	1417.6	1067.29	874.85
3281.53	3111.03	3067.5	2615.24	2080.86	1961.07	1543.17	1304.32
24.37	24.37	24.37	24.37	24.37	24.37	24.37	24.37
24.37	24.641	24.71	25.407	25.915	25.945	25.962	25.963
0	1	1.0093	2.227	8.4498	11.193	31.218	61.738
0	1	1.015	2.4164	9.9973	13.388	38.517	78.031
0	1627.6	1627.6	1627.6	1627.6	1627.6	1627.6	1627.6
0	1665.8	1665.8	1665.8	1665.8	1665.8	1665.8	1665.8
0	0.6804	0.7432	1.2664	1.5857	1.6311	1.7612	1.8249
0	0.6545	0.7329	1.2764	1.6377	1.6917	1.8496	1.9291
0	1107.4	1209.6	2061.2	2580.9	2654.8	2866.6	2970.3
0	1090.2	1220.9	2126.2	2728	2818	3081	3213.5
0.0773	0	0	0	0	0	0	0
0.12051	0	0	0	0	0	0	0
0.00766	0	0	0	0	0	0	0
0.03324	0	0	0	0	0	0	0
0.41102	0	0	0	0	0	0	0
0.0131	0	0	0	0	0	0	0
0.26558	0	0	0	0	0	0	0
0.00522	0	0	0	0	0	0	0
0.04123	0	0	0	0	0	0	0
0.02513	0	0	0	0	0	0	0
0.0773	0.06857	0.06622	0.04056	0.01911	0.01755	0.01416	0.01135
0.12051	0.13143	0.13434	0.16566	0.19123	0.19304	0.19657	0.19938
0.00766	0.00594	0.00552	0.00206	0.00028	0.00015	0.00001	0
0.03324	0.02909	0.02802	0.01743	0.01	0.01001	0.01267	0.01547
0.41102	0.42497	0.42852	0.46315	0.48743	0.48854	0.48667	0.48387
0.0131	0.01031	0.00964	0.00373	0.00031	0.00011	0	0
0.26558	0.27	0.27112	0.28185	0.28924	0.28967	0.28992	0.28992
0.00522	0.00384	0.00352	0.00097	0.00003	0.00001	0	0
0.04123	0.03379	0.03191	0.01408	0.00174	0.00077	0.00001	0
0.02513	0.02205	0.02118	0.01051	0.00063	0.00016	0	0
1	1.7401	2	10	68.05	100	400	1000
3246.98	2942.09	2882.6	2169.77	1516.72	1406.77	1060.45	870.09
3246.98	3077.45	3034.08	2579.95	2039.72	1924.64	1521.45	1285
24.941	24.941	24.941	24.941	24.941	24.941	24.941	24.941
24.941	25.209	25.278	25.956	26.426	26.46	26.496	26.498
0	1	1.0093	2.2287	8.4651	11.216	31.316	61.986
0	1	1.015	2.4136	9.9474	13.337	38.52	77.972
0	1600.8	1600.8	1600.8	1600.8	1600.8	1600.8	1600.8
0	1638	1638	1638	1638	1638	1638	1638
0	0.6801	0.7431	1.2665	1.5861	1.6316	1.7621	1.826
0	0.6544	0.7329	1.2762	1.6363	1.6901	1.8478	1.9273
0	1088.7	1189.5	2027.4	2539.1	2611.9	2820.7	2923.1
0	1072	1200.5	2090.4	2680.3	2768.4	3026.7	3157
0.05785	0	0	0	0	0	0	0
0.13079	0	0	0	0	0	0	0
0.0058	0	0	0	0	0	0	0
0.02282	0	0	0	0	0	0	0
0.40603	0	0	0	0	0	0	0
0.01655	0	0	0	0	0	0	0
0.26724	0	0	0	0	0	0	0
0.00617	0	0	0	0	0	0	0
0.04399	0	0	0	0	0	0	0
0.04277	0	0	0	0	0	0	0
0.05785	0.04876	0.04635	0.02091	0.00229	0.00105	0.00002	0
0.13079	0.14191	0.14484	0.1754	0.19758	0.19908	0.20038	0.20041
0.0058	0.00436	0.00402	0.00124	0.00007	0.00003	0	0
0.02282	0.01906	0.0181	0.00845	0.00117	0.00059	0.00002	0
0.40603	0.41913	0.42246	0.45483	0.47776	0.47966	0.4819	0.48205
0.01655	0.01348	0.01273	0.00611	0.00177	0.00128	0.00028	0.00008
0.26724	0.27174	0.27287	0.28367	0.29102	0.29166	0.29255	0.29267
0.00617	0.00467	0.00431	0.00143	0.00014	0.00007	0	0
0.04399	0.0365	0.03461	0.01659	0.00357	0.00223	0.00022	0.00003
0.04277	0.0404	0.03971	0.03137	0.02463	0.02436	0.02462	0.02475
