8	1	2	3	4	5	9	10	11
2960.04	2774.21	2727.45	2490.46	2350.97	2177.76	1952.97	1791.48	1596.12	1495.14	1326.3	1173.33	1090.74	993.46
21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502	21.502
21.502	21.626	21.652	21.743	21.773	21.793	21.803	21.806	21.807	21.807	21.807	21.807	21.807	21.807
0	1	1.0109	1.3154	1.6511	2.2764	3.6484	5.3259	8.8426	11.768	19.781	33.367	45.337	66.72
0	1	1.0134	1.3326	1.6799	2.3255	3.7431	5.4823	9.15	12.22	20.707	35.29	48.293	71.791
0	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9	1657.9
0	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2	1677.2
0	0.6723	0.7399	1.0191	1.1409	1.2686	1.4098	1.4996	1.5985	1.6461	1.7209	1.784	1.8162	1.8525
0	0.6603	0.7348	1.0162	1.1399	1.2701	1.4146	1.5069	1.609	1.6583	1.7363	1.8026	1.8368	1.8756
0	1114.6	1226.6	1689.5	1891.4	2103.2	2337.2	2486.1	2650.1	2729	2853.1	2957.6	3010.9	3071.1
0	1107.4	1232.5	1704.4	1911.8	2130.2	2372.6	2527.3	2698.5	2781.3	2912.2	3023.3	3080.7	3145.8
0.08742													
0.13883													
0.0041													
0.05937													
0.69003													
0.00065													
0.01663													
0.00299													
0.08742	0.08316	0.0822	0.07797	0.07572	0.07279	0.06826	0.06414	0.05779	0.05376	0.04559	0.03643	0.03081	0.02375
0.13883	0.1444	0.14562	0.15081	0.15337	0.15651	0.16116	0.1653	0.17166	0.1757	0.18387	0.19302	0.19865	0.20571
0.0041	0.00287	0.00259	0.00142	0.00091	0.00048	0.00016	0.00006	0.00001	0.00001	0	0	0	0
0.05937	0.05834	0.05828	0.05922	0.06063	0.06312	0.06753	0.07165	0.07801	0.08204	0.09022	0.09937	0.105	0.11206
0.69003	0.69924	0.701	0.70645	0.70722	0.70627	0.70271	0.6988	0.69252	0.6885	0.68033	0.67117	0.66555	0.65849
0.00065	0.00029	0.00023	0.00005	0.00002	0	0	0	0	0	0	0	0	0
0.01663	0.0103	0.00896	0.00381	0.00203	0.0008	0.00018	0.00005	0.00001	0	0	0	0	0
0.00299	0.0014	0.00112	0.00027	0.00009	0.00002	0	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2975.88	2727.19	2673.96	2397.8	2247.25	2068.3	1843.28	1683.71	1491.04	1391.23	1223.66	1070.95	988.24	890.76
2975.88	2797.76	2752.21	2523.9	2387.81	2216.64	1991.79	1829.12	1631.58	1529.23	1357.74	1201.92	1117.61	1018.13
21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661	21.661
21.661	21.803	21.833	21.946	21.985	22.013	22.028	22.031	22.033	22.033	22.033	22.033	22.033	22.033
0	1	1.011	1.3162	1.6526	2.2795	3.6556	5.3392	8.8711	11.811	19.87	33.547	45.607	67.164
0	1	1.0138	1.3367	1.6874	2.339	3.7692	5.5244	9.2274	12.328	20.902	35.636	48.773	72.508
0	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8	1656.8
0	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2	1678.2
0	0.6719	0.7397	1.019	1.1409	1.2688	1.4102	1.5001	1.5994	1.6471	1.7223	1.7856	1.818	1.8545
0	0.6583	0.7341	1.016	1.1401	1.271	1.4164	1.5094	1.6123	1.662	1.7408	1.8077	1.8422	1.8814
0	1113.2	1225.6	1688.3	1890.3	2102.1	2336.4	2485.5	2649.8	2729	2853.5	2958.4	3012.1	3072.6
0	1104.8	1232	1705	1913.3	2133	2377.1	2533	2705.7	2789.3	2921.4	3033.7	3091.6	3157.5
0.07825													
0.14316													
0.00403													
0.05191													
0.69822													
0.00084													
0.01914													
0.00446													
0.07825	0.07343	0.07233	0.06769	0.06545	0.06278	0.05889	0.05541	0.05006	0.04665	0.03974	0.03196	0.02715	0.02109
0.14316	0.14942	0.15084	0.15664	0.15928	0.16222	0.16627	0.16978	0.17515	0.17855	0.18547	0.19325	0.19805	0.20412
0.00403	0.00289	0.00263	0.0015	0.001	0.00054	0.0002	0.00008	0.00002	0.00001	0	0	0	0
0.05191	0.05007	0.04979	0.04961	0.05045	0.05232	0.05592	0.05936	0.06472	0.06813	0.07505	0.08283	0.08763	0.09369
0.69822	0.70892	0.71116	0.71884	0.72074	0.7209	0.71845	0.71529	0.71005	0.70665	0.69974	0.69196	0.68716	0.6811
0.00084	0.00041	0.00033	0.00009	0.00003	0.00001	0	0	0	0	0	0	0	0
0.01914	0.0125	0.01101	0.00509	0.00285	0.00119	0.00028	0.00008	0.00001	0	0	0	0	0
0.00446	0.00235	0.00192	0.00054	0.0002	0.00004	0	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2986.32	2738.06	2684.72	2408.77	2258.28	2079.35	1854.29	1694.64	1501.77	1401.82	1233.95	1080.86	997.88	900.04
2986.32	2815.11	2770.86	2552.28	2420.92	2253.23	2029.31	1865.77	1666.28	1562.65	1388.66	1230.13	1144.18	1042.59
21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803	21.803
21.803	21.96	21.995	22.133	22.184	22.222	22.243	22.248	22.25	22.25	22.251	22.251	22.251	22.251
0	1	1.011	1.3168	1.6538	2.282	3.6614	5.35	8.8942	11.846	19.942	33.692	45.824	67.523
0	1	1.0143	1.3409	1.6954	2.3538	3.7984	5.5711	9.3122	12.446	21.113	36.011	49.294	73.29
0	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8	1654.8
0	1678	1678	1678	1678	1678	1678	1678	1678	1678	1678	1678	1678	1678
0	0.6715	0.7396	1.0189	1.1409	1.2689	1.4105	1.5006	1.6001	1.648	1.7234	1.7869	1.8195	1.8562
0	0.6566	0.7335	1.0158	1.1404	1.272	1.4185	1.5122	1.616	1.6663	1.7458	1.8134	1.8483	1.8879
0	1111.2	1223.9	1686.2	1888	2099.8	2334.1	2483.3	2647.8	2727.1	2851.9	2957.1	3010.9	3071.7
0	1101.8	1230.8	1704.5	1913.6	2134.5	2380.3	2537.5	2711.7	2796	2929.4	3042.8	3101.4	3167.9
0.06979													
0.14688													
0.00389													
0.04544													
0.70508													
0.00104													
0.02151													
0.00638													
0.06979	0.06439	0.06311	0.0578	0.0554	0.05284	0.04949	0.04662	0.04222	0.03942	0.03372	0.02728	0.02328	0.01821
0.14688	0.15384	0.15547	0.16215	0.16506	0.16799	0.17155	0.17447	0.17889	0.18169	0.1874	0.19384	0.19783	0.2029
0.00389	0.00284	0.00259	0.00154	0.00105	0.00059	0.00023	0.00009	0.00002	0.00001	0	0	0	0
0.04544	0.04288	0.04237	0.04103	0.04121	0.04237	0.04513	0.04791	0.0523	0.0551	0.06081	0.06725	0.07125	0.07631
0.70508	0.71703	0.7197	0.72966	0.73287	0.73436	0.73316	0.73078	0.72654	0.72377	0.71807	0.71163	0.70764	0.70257
0.00104	0.00056	0.00046	0.00015	0.00006	0.00001	0	0	0	0	0	0	0	0
0.02151	0.01473	0.01314	0.00661	0.0039	0.00173	0.00044	0.00012	0.00002	0.00001	0	0	0	0
0.00638	0.00374	0.00315	0.00106	0.00044	0.00011	0.00001	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2991.85	2744.18	2690.81	2415.27	2264.96	2086.22	1861.32	1701.73	1508.88	1408.91	1240.94	1087.68	1004.57	906.52
2991.85	2826.33	2783.28	2574.5	2449.12	2286.94	2065.59	1901.65	1700.44	1595.62	1419.23	1258.12	1170.59	1066.97
21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929	21.929
21.929	22.098	22.138	22.3	22.367	22.419	22.449	22.457	22.46	22.46	22.461	22.461	22.461	22.461
0	1	1.0111	1.3173	1.6548	2.284	3.666	5.3584	8.9122	11.873	19.998	33.805	45.994	67.802
0	1	1.0147	1.3448	1.7035	2.3699	3.8311	5.6234	9.4062	12.576	21.345	36.422	49.865	74.149
0	1652	1652	1652	1652	1652	1652	1652	1652	1652	1652	1652	1652	1652
0	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6	1676.6
0	0.6712	0.7395	1.0189	1.1409	1.269	1.4107	1.501	1.6006	1.6486	1.7242	1.788	1.8206	1.8575
